"Wind Direction [deg]";"Wave Direction w.r.t. wind [deg]";"Wave Period [s]";"Significant Wave Height [m]";"Standard Deviation of Streamwise Wind [m/s]";"Wind Speed [m/s]"
3.1408932949511978e+00;3.5427733483583351e-01;7.6010417850048908e+00;1.8852172538566943e+00;2.0382392152468345e+00;1.1237453157068554e+01
5.9087494739651891e+00;1.5437417759804273e-01;5.2449622321155731e+00;7.1581279676277765e-01;1.1379200739624149e+00;4.8058397181967134e+00
-1.7167671752004099e+00;-8.7714609809511046e-01;4.8497767932455806e+00;9.2683272409875084e-01;1.5738946443962401e+00;9.2101890253522232e+00
3.5893635125470719e-01;9.9174787558500857e-02;1.3036947307461446e+01;1.4967678331194767e+00;2.1306145205239231e+00;1.3292473852505372e+01
-1.0599655394133842e+00;7.9737153744823819e-03;1.2531818187414817e+01;2.4125680602007331e+00;1.5925032875225271e+00;7.6085380802015168e+00
6.9701501952767400e+00;2.9371501509376763e-01;9.8875024134184226e+00;2.7869585122831748e+00;1.2279141025144489e+00;5.6819425767717133e+00
3.0246391890055473e+00;6.0229980882893353e-01;7.1039844662616565e+00;1.3678750254741683e+00;1.8433104848072843e+00;1.4336016928369730e+01
-3.7518930216364638e-01;3.1581090882616412e+00;7.4234935789705885e+00;1.3483259296445462e+00;2.4180620148638021e+00;1.7814923961039860e+01
3.0216607255467300e+00;3.8362180539707058e-01;6.6936790391583507e+00;1.5472876389649692e+00;2.0360310064551901e+00;1.0502968604723907e+01
3.6324786869643049e+00;1.6992855669743101e-01;1.0145062288212605e+01;3.2920187350544881e+00;1.9747390651690755e+00;1.2745951999543902e+01
3.5182198672986771e+00;3.1512413484180852e+00;1.2907068372267348e+01;2.9274993845410515e+00;1.5290363867802179e+00;1.2947337794997274e+01
-1.8077308351799440e-01;2.8472482894537583e+00;7.5903210248412778e+00;1.1306269104720621e+00;2.1460254327053301e+00;1.4230284171330913e+01
4.3440371445106756e+00;2.2660016029506180e-01;7.4591092007615556e+00;3.0388212391299225e+00;1.1150594006810253e+00;8.1050610773147849e+00
6.5473947021639778e-01;2.7533354433020336e+00;1.1148949382320700e+01;6.4814169081747828e+00;2.2154861266600214e+00;1.7202278646118238e+01
5.0986189779702924e+00;3.2235680854390203e-01;1.6888419001970391e+01;4.1684578938149208e+00;1.2454192897262801e+00;8.6360769505416943e+00
3.5575676201081396e+00;2.2876609680655813e+00;1.0956351927160867e+01;1.9731329667827238e+00;1.8909957094917611e+00;1.3095033146851963e+01
3.7974566933287308e+00;3.7883236955390165e-01;1.0328886335296950e+01;4.9950819845183958e-01;1.5614235242209529e+00;7.8128464591533229e+00
-5.5889753612510584e-01;4.4197007763916094e+00;1.6382582793411427e+01;3.5872903224055048e+00;2.2389037569092580e+00;1.4752337677256929e+01
2.1082060416809743e+00;2.9225414536423568e+00;8.4271685844888893e+00;1.1417851825737735e+00;1.2710535810942596e+00;8.3435914318975115e+00
1.2624066805913121e+00;1.7355390781489686e+00;1.1730610503138582e+01;1.5617680295491545e+00;1.6163379467210064e+00;1.1341640048272380e+01
2.1093567799479729e+00;4.0636792063278349e-01;1.1632928547564520e+01;1.2264199786293513e+00;6.5757498664354397e-01;3.8083420444445100e+00
7.9471308894485937e-01;-4.9007434354391233e-01;8.8200114843205863e+00;2.0330020360136665e+00;1.7580083162822189e+00;9.7273965213036142e+00
3.1588160617311036e+00;2.2687687601205142e-01;1.0098612992856495e+01;1.7484930724194951e+00;1.2220726281213601e+00;9.4652708681496840e+00
2.0691078070960383e+00;-7.0284498386548311e-01;8.0439557649300699e+00;1.4906834116635124e+00;1.6312864071310864e+00;9.9828638177800233e+00
3.9483714153242055e+00;2.8492759133531065e-01;1.0799227708876748e+01;2.1673091704223353e+00;1.1751699573973109e+00;5.1789133158922604e+00
4.0960895517435327e+00;4.1070390678789725e-01;1.1843216889692222e+01;1.6094845114405487e+00;1.8146489127073784e+00;7.3667818279186692e+00
3.3458431449360027e+00;2.7593120674803046e-01;6.4532393839630675e+00;9.4794966710497963e-01;1.3868071184340254e+00;9.4750892109024658e+00
2.0969049312785999e+00;-3.0732736754174345e-01;1.9271984088661874e+01;1.1507961232747124e+00;9.7657373451404661e-01;3.7340996357307277e+00
1.0113247756454307e+00;-5.3251100624897102e-02;1.2523803003841870e+01;4.2400935720810562e+00;2.1623845295192718e+00;1.7577208438101174e+01
-1.3755386229836852e+00;1.0743343850063369e-01;1.4515708720761531e+01;2.5082652020257701e+00;1.3827537571313129e+00;8.8039663915378288e+00
2.5097253610607306e+00;3.5374884818650981e-01;9.5694987720863285e+00;3.9110040888014801e+00;1.4364126050049921e+00;8.0066346855201029e+00
3.8126897212193791e+00;2.9220966584940382e+00;1.9019162233201421e+01;2.7432973109728933e+00;2.2487054692407020e+00;1.5471867540800746e+01
9.9472688359448269e-01;2.9451756784536026e-01;1.0249821751939553e+01;3.5137872884139907e+00;1.9492547123786652e+00;1.6641884823881348e+01
5.1436097812580028e+00;4.0332932325829562e-01;9.4116654359241689e+00;1.8332168227074566e+00;1.0945342262164155e+00;6.8139252442939569e+00
4.0854206339846222e+00;4.4374962455938718e+00;1.1557695302637493e+01;2.5700297484871548e+00;1.4170203789201548e+00;9.1723293709689386e+00
-1.6987931882712073e+00;3.8942297038467016e-01;6.1801840080277453e+00;4.3793164545582375e-01;7.1909066021217161e-01;2.5475953445469202e+00
3.4345869337680890e+00;3.0728700944237159e+00;1.4437249503025541e+01;4.6074046954589356e+00;2.3564036861194300e+00;1.7355173880274613e+01
2.3000026007181553e+00;1.9367747129972894e+00;1.3888098369012011e+01;2.6671040048530021e+00;1.5891849292366569e+00;9.7537655776388323e+00
3.1350151225093557e+00;8.5471424730066325e-01;6.4373716954528843e+00;5.0899479448508300e-01;1.3201862900322274e+00;7.4352891314817544e+00
6.7011410214257525e+00;3.9121218609838998e-01;1.1327580606441671e+01;2.0435994800273316e+00;1.2182778856985281e+00;7.0381107531715088e+00
2.0647910959369642e+00;3.0284203147872257e-01;5.4313744342773234e+00;1.0127344937260592e+00;8.9149730907643177e-01;1.4359810680594569e+00
1.7154058429234476e-01;-2.2660197678759525e-01;1.3444763170542593e+01;5.9912582870720046e+00;2.3628358139483985e+00;1.8997806368123968e+01
1.6810804801337320e+00;-7.2432050239523482e-01;5.8794772929131884e+00;8.3213843148479216e-01;1.6295312031890670e+00;7.6062733086173289e+00
3.4957906172623794e+00;-2.9101747998926047e-01;1.3467941330968879e+01;1.6522216829727672e+00;2.3931971437549833e+00;1.7386468918662249e+01
4.9036099728461158e-01;1.5858214382634794e+00;9.8901489282964494e+00;1.7831859345695018e+00;1.5836413508230065e+00;9.2439590701351104e+00
7.9146140355035643e-01;1.5750310636784794e+00;1.2704335235274929e+01;1.6652433477155641e+00;1.1747655759561559e+00;6.6518103729177058e+00
3.3203653125898960e+00;2.7156505562851527e+00;6.7668464972409925e+00;1.2835054448525416e+00;2.1385908564547607e+00;1.8595691649861287e+01
-4.3184294679865204e-01;1.2972455456949799e+00;9.3008814658867021e+00;1.4869233001618389e+00;1.8750653263045243e+00;1.0893466839537126e+01
5.0863516462660963e+00;1.9134527155446466e+00;1.3993562913262259e+01;1.6370825726692098e+00;1.1954096845236992e+00;8.0037099030076693e+00
-1.4262331684712366e+00;2.3728728415470624e-01;8.6776121687553136e+00;2.2784262637902768e+00;1.3485217948552437e+00;8.1666794079057947e+00
1.5207764020655437e+00;3.5971592345899883e-01;7.9479135724366241e+00;2.0080664889762354e+00;1.1719347065876677e+00;7.5340917970475028e+00
7.5489002211931986e+00;3.1001067762535630e+00;1.1028800377900506e+01;3.8026218709888191e+00;2.9184114233468774e+00;2.2157102407810427e+01
-3.0251615799164413e+00;3.5222244327003505e-01;7.7162773251845600e+00;6.6519274387247873e-01;8.0683240817160939e-01;2.8744750247247612e+00
1.4047264547087885e+00;3.6330363034261065e-01;1.1345903743815676e+01;9.4986324745132411e-01;5.5313851440600470e-01;3.1582780429455695e+00
7.4458267405179663e+00;6.9374457880504004e-01;1.0852273022253978e+01;1.8384540752309917e+00;8.5487609278950549e-01;5.3810620812479169e+00
-6.8606980732377110e-01;-1.2205677915682032e+00;9.0469773055862781e+00;3.8461793772115543e-01;1.3436857957303356e+00;6.3112879507970918e+00
1.7001594910598024e+00;3.0872089942359797e+00;1.1060262512824769e+01;9.4337731226546440e-01;1.2108720178293706e+00;8.1440313809012483e+00
1.1677239709664695e+00;-1.4114515704309591e+00;6.7600667478268806e+00;2.5569337007478494e+00;9.1557041694318808e-01;5.0881266944240888e+00
-1.0085617046012034e+00;4.6798700327633913e-01;9.9511116451091528e+00;1.4706241910221940e+00;1.4379942585452787e+00;6.3780876626848935e+00
8.0511062118792176e-01;1.4814044571893792e+00;9.1568368288398521e+00;3.9037952745451507e+00;2.0942836700720351e+00;1.1047405366397529e+01
8.1601761483733415e-01;4.6574139720668489e-01;8.4421248903399100e+00;1.3696626102855980e+00;5.7323889976385700e-01;1.5127441230228942e+00
-1.0754976997742451e+00;2.4439669411547105e-01;9.6540830587979993e+00;3.7187788230128214e+00;1.4367602465637495e+00;7.7666100093650714e+00
2.6173267195007510e-01;2.7756185593367526e+00;1.5546113284476091e+01;7.9960071098925853e+00;2.7819233669956973e+00;2.0883273322574695e+01
8.7948457213494780e-01;2.5881307055445011e+00;7.7598477554371952e+00;2.0605139130031751e+00;1.5736080502698337e+00;1.1114755199771922e+01
5.8260646143548001e-01;2.2395522741003031e+00;8.0710588369815621e+00;3.1276945012994815e+00;2.0459908981414383e+00;1.0962313433592190e+01
3.2548165643285136e+00;-9.7631700606665400e-02;1.2720050343285223e+01;4.1873977555957822e+00;2.4520314696659860e+00;1.8133452852782781e+01
3.3804334215592244e+00;4.3988630142120577e-01;8.3415424186057479e+00;2.1577600785530229e+00;2.0142427134691636e+00;1.3777861889549918e+01
3.4894729428019735e+00;3.1378978785128289e+00;5.9102166177543651e+00;3.9818271217189900e+00;1.6764193901041164e+00;1.3221600457024929e+01
-5.0901128993810119e-01;3.7084635580181935e-01;1.1992782896276259e+01;4.5062539277165241e+00;1.7033004777828946e+00;9.7794860216596575e+00
2.8572314000541996e+00;1.0535006958051965e+00;7.2771351041732020e+00;2.5121398623302906e+00;1.4225021885086573e+00;9.0447216921539386e+00
-1.1181141188882104e+00;4.3430417934081316e+00;1.3067642588962663e+01;1.8355331261071686e+00;1.4405511662736670e+00;8.9869844392483955e+00
-1.0761991794148382e+00;3.5278171962639909e-01;9.3498891749552264e+00;2.5765315251594569e+00;1.6860298792362596e+00;1.2180445894275971e+01
7.3484544875058089e-01;4.4947858948017294e-01;5.6853952449611045e+00;1.2871461209018498e+00;1.9414004322195546e+00;1.3336465835816902e+01
-7.4663317577791743e-01;-1.1239972057336159e-01;1.3088362266807957e+01;1.2904428429339170e+00;1.7715660638659518e+00;1.2659094978226817e+01
-1.4178488851522144e+00;4.3750246010311100e-01;8.1771140914164366e+00;1.8563569414853558e+00;1.1336191870828516e+00;6.3805953086273428e+00
3.2144388188973325e+00;8.7464604852328653e-02;5.2537804422613901e+00;9.7051041804175597e-01;1.2926852232189558e+00;7.2194594064930504e+00
4.4151673925795007e+00;3.5122748557928291e-01;1.1186479742686435e+01;2.0935338736379991e+00;1.2927670874629553e+00;9.7365204950873547e+00
4.1536151496709373e-01;3.2310063530428745e-01;6.8836594226348327e+00;8.1462168519912337e-01;9.7439078600985685e-01;3.5367146781783356e+00
7.0174774073083848e+00;2.8550228644232845e-01;1.4491120422685649e+01;2.4534964772708503e+00;9.2280786553760163e-01;5.6344595687961920e+00
4.8647913619558363e+00;4.2173202382960042e+00;1.3761360434504017e+01;3.4130057476133921e+00;1.9424064418840310e+00;9.8036815476188579e+00
-1.9560825890921278e+00;7.3248126055108809e-01;8.0586067462849904e+00;1.9150676419096406e+00;1.7463707552492747e+00;9.4904006454070533e+00
7.6368389868123254e-01;1.7084820457364089e-01;1.2349694257602511e+01;3.4089739033760424e+00;2.2553016856387789e+00;1.5151380528299930e+01
1.1097215347966742e+00;2.6583072562775995e-01;9.3420284264595015e+00;3.4207857802095099e+00;1.5846414093047563e+00;9.7076922977567364e+00
3.9047474422777158e+00;1.5912669172333298e+00;1.7196769089291958e+01;1.7907191548477730e+00;1.6872719003129677e+00;1.2875369998111031e+01
4.8650350035141017e+00;7.8610314894431665e-01;1.1430892110383841e+01;1.4810972686722836e+00;6.0554600149730298e-01;2.7379202958503743e+00
3.0879044598906575e+00;2.0740192023336972e+00;1.0856769346850232e+01;1.8714684578630818e+00;1.2565288334375448e+00;9.1351639517274226e+00
-5.4043038168538060e-01;1.1044939846672303e-01;1.3602097837151337e+01;3.4237438565812806e+00;2.1473406260785191e+00;1.6722259605546068e+01
1.2624242407247539e+00;4.0393995889808443e-01;1.2324842192590845e+01;3.6256803173912666e+00;1.7378281854389863e+00;9.7749376228185003e+00
4.4187880818140943e-02;3.2834222791637506e+00;6.6006251919396401e+00;1.8052489095084323e+00;1.5349895832349603e+00;9.8753012332082051e+00
-9.3782744727181788e-01;-2.6724408458968743e-02;1.3254550920563485e+01;4.0520256670353758e+00;2.0066286612174369e+00;1.4438121626572473e+01
3.5365991368023342e+00;3.4371422773147300e+00;9.4662178525065652e+00;3.8614492349375493e+00;2.0798796620938158e+00;1.4949252302663327e+01
1.1132000869202276e+00;2.3094498632553599e+00;6.9203858654109309e+00;1.3466465961739482e+00;2.5439541848176028e+00;1.9386779131035773e+01
3.9702401575469417e+00;2.8645951206898368e-01;8.4332294503950340e+00;7.3769548396128859e-01;1.1863960259203850e+00;5.3837893749664243e+00
7.7286621125170107e-01;-4.0313295412217634e-02;1.4672590495132265e+01;6.6204339854188072e+00;2.5172965363172386e+00;1.7518311006096408e+01
4.8553209478349857e-01;-1.5169256037868484e-01;1.3900055788586917e+01;3.1542832227270448e+00;2.6432084601355008e+00;1.9556587353349876e+01
5.5700627888865117e+00;2.5157898566254531e+00;1.3742612907856392e+01;1.8715818084921865e+00;1.1093823191775696e+00;7.1428225479801970e+00
4.4622409995885692e-01;-4.5282122344049436e-02;1.2610078801422477e+01;3.8598069400195274e+00;2.3377861072189505e+00;1.7817842528741274e+01
-9.5524630535610333e-01;1.5045209849983430e+00;9.4824249393937325e+00;1.3401617682725808e+00;1.7759387389649874e+00;1.2321626615534807e+01
6.8096525698282029e-01;-8.4431142802828063e-01;1.8798181783990696e+01;2.8145688410583252e+00;1.5164638699702881e+00;8.5765801373033010e+00
3.2666088165021119e+00;2.7006318995574186e-01;1.3358341696121808e+01;4.7094079775219697e+00;1.8903504394177433e+00;1.4505360006986441e+01
6.7326808578171160e-01;3.1229196296491875e+00;7.0265908266775563e+00;2.0348560281928627e+00;2.2989643062579863e+00;1.4784083241706611e+01
2.3266927649082101e+00;-4.3042055530983420e-01;1.5971083879630150e+01;2.0842104160879185e+00;9.2616704457464538e-01;3.7672464323684181e+00
3.6295408229093180e+00;9.7729153266744495e-01;7.0095943697827359e+00;1.1917568114680486e+00;1.2065887834952560e+00;8.9712568522562215e+00
6.4754749632232684e+00;4.5177750135080219e-01;1.2651033278122924e+01;1.9166997862717872e+00;9.4242716726936893e-01;4.4231126603814177e+00
1.4150444892797802e+00;5.5143969100120160e-01;1.3819971118478868e+01;3.8519761554105183e+00;1.3787789680450904e+00;1.0120832024905663e+01
-2.2728165906537717e-01;3.2956940453260369e-01;8.8716883819480685e+00;8.4852579842563569e-01;9.1901185062423352e-01;6.1974961641956057e+00
3.3845710283762096e+00;3.4472044601232904e-02;1.1467624467377314e+01;3.7348637142900034e+00;1.7918701710407001e+00;1.2530125535513104e+01
6.8731200415581926e+00;2.6863506529286374e-01;1.1722285386919113e+01;3.4633145195526964e+00;1.2008274390315694e+00;5.5392434590326625e+00
4.7864064888498725e-01;2.5399095287977214e+00;9.9680897435665958e+00;1.2814246702206329e+00;2.1596010380536654e+00;1.4675245878870539e+01
-3.1835505127571584e-01;-1.2480005577372100e-01;6.8130189184447678e+00;1.7699931295001821e+00;1.4765610368941906e+00;9.4283228344645167e+00
3.4149583354120461e+00;1.9683226365663617e-01;1.2973129202725405e+01;3.0011197528477167e+00;1.7192254630276285e+00;9.0601108679725790e+00
1.6916713799448853e+00;2.0580011509724822e-01;1.1204632882657146e+01;1.1382647235100420e+00;1.0297736260243968e+00;6.1543198395101228e+00
5.7157071853339199e+00;3.2111152902132784e-01;6.4419003186618093e+00;2.0766826980539350e+00;1.1651033718834689e+00;5.3706891705878537e+00
1.8178386898032168e+00;-5.9934160883337739e-01;8.5236395689092284e+00;1.6880983832231973e+00;1.1939230885248071e+00;6.6694178119439460e+00
-5.8706444793666135e-01;4.5163674117421060e-01;1.3092268766826638e+01;3.0060515603951643e+00;1.4577778655421620e+00;7.0520809903335735e+00
5.3170821602460165e+00;1.5483517589344760e+00;8.6403976018724578e+00;9.7833361497429816e-01;1.0983597064394066e+00;7.5685686316031768e+00
4.8557288732678758e+00;9.3868245777994508e-01;6.9816105167366498e+00;1.6903011122140770e+00;1.6427848353956180e+00;1.0996403182902348e+01
1.9996240913933241e+00;7.0786983084749888e-01;1.0138581778430481e+01;1.1643358720225661e+00;8.7669668811236556e-01;3.1774287155644076e+00
1.0562232702155243e+00;3.7181008567068247e-01;1.1190145028184252e+01;2.0197865011864091e+00;1.1273513036794294e+00;5.9433802827951947e+00
-3.9058390880909949e-01;-1.1042636402650671e-01;8.9344276415178800e+00;3.5029729266290759e+00;2.0924710538148252e+00;1.2613420601666892e+01
3.1234432390949571e+00;1.3140735289600294e-01;1.2257626455052431e+01;9.7471009645225704e-01;7.5742269887931690e-01;2.1881048663991125e+00
3.5860899928183114e+00;1.5420409111146144e-01;1.3133336158579604e+01;4.7027587011745471e+00;1.9234120857639387e+00;1.2372272220672768e+01
4.4168153839901247e+00;-2.6203025341220894e+00;8.3303062022490142e+00;2.6382277798706131e+00;1.4516638373195931e+00;7.7876361374987413e+00
3.5631626084446704e+00;1.2686338518634394e-01;1.0573803982249395e+01;3.2490670489012943e+00;7.2611562443700595e-01;4.2426937003389051e+00
3.3800016758349418e+00;-5.2124118376167504e-03;1.5024052120268692e+01;6.8852584291544696e+00;2.8744836429725305e+00;2.1482075975487028e+01
6.4561039701878666e+00;3.9294320954736511e-01;8.9656949628941707e+00;1.1880271635726456e+00;1.1977364911501693e+00;3.1765468476192735e+00
4.3460794818884763e-02;2.4945935906412464e-01;1.0567161660041702e+01;2.1250921413875847e+00;9.5704104019381053e-01;7.4501643257994372e+00
1.4478185428608645e+00;3.5426979335833625e-01;7.8813252858004823e+00;1.0691250611177470e+00;1.2657055836546534e+00;6.3383696488395955e+00
6.0781034720531490e-01;3.8494031951016328e-01;9.7761305315934184e+00;2.4298879591764049e+00;1.7840355846656062e+00;7.7433025972932015e+00
3.6182749970860608e+00;1.6871117001602565e-01;7.7069531163856277e+00;1.7299762210037040e+00;1.7467213100401429e+00;1.2404261387883967e+01
2.2571754031774387e+00;1.7564263535099576e+00;1.0506223252655513e+01;1.3334890629220677e+00;1.8568745471709889e+00;1.0841683995228220e+01
4.1485373889247823e+00;4.1594182562406667e-01;1.0455515643239728e+01;2.3883042199102875e+00;1.5840254500292203e+00;8.9040474018604314e+00
1.0224220279683705e+00;3.1291240653499521e+00;9.0095653871753392e+00;3.0047018446925731e+00;2.7779808306655567e+00;1.9458039290283615e+01
2.6717941843093027e+00;4.1341655917401976e-01;8.9781248309345685e+00;6.2249081614859914e-01;1.3968063833457125e+00;8.8012051387267682e+00
5.6051697019086308e+00;-3.5469722786748958e-01;1.1192472116259383e+01;8.9931402332360244e-01;9.5974107819917887e-01;5.8442579203489222e+00
3.3949440391083514e+00;4.8194179641722243e+00;9.7777369887932117e+00;3.1547355192124829e+00;1.7624275742715352e+00;1.2557163440013721e+01
3.4968623028033932e+00;2.6898020419046551e+00;1.1358520323543184e+01;2.8800465640802106e+00;1.8446599548696454e+00;1.2699536359693209e+01
3.7726855717313579e+00;-7.2211467595740320e-02;1.1445925925969387e+01;2.7003577255486912e+00;1.4679956786970825e+00;7.5213435015866690e+00
3.4951578953095344e+00;1.6188681228892884e-01;9.2915485999317902e+00;5.1213110104422155e+00;2.4814774692156036e+00;1.9855319481189031e+01
-5.0652543989462584e-01;4.6286349538965987e-01;9.5659742416651365e+00;2.3499086610017259e+00;1.3294146591042337e+00;6.5696970242197068e+00
1.0639505542873162e+00;3.2955526202278720e+00;1.5787648395644300e+01;5.1410210061200798e+00;2.0187198270318611e+00;1.6028290951736100e+01
2.6501201183258383e+00;-4.0392244883580586e-01;8.3243245802914601e+00;2.2405399616340600e+00;1.6175866764101909e+00;1.3100522633126996e+01
6.8107136103223658e+00;2.7331530582143981e-01;8.0205889058568047e+00;1.3176877639170241e+00;5.2072705482692860e-01;1.1725323112736230e+00
3.8193405701129746e+00;1.2831641600748578e+00;1.0575032784690501e+01;2.5457124911445264e+00;2.1625210972974154e+00;1.6025277536127081e+01
1.8881438510392625e+00;2.2976217864517057e-01;1.6299229844468890e+01;1.3976852290581174e+00;7.1951657472714614e-01;4.1925082125126059e+00
3.8747295016027556e+00;2.0774015527812337e+00;1.2819347171590467e+01;2.1960976598815831e+00;1.8715974182454409e+00;1.2575772917848060e+01
3.1765288055542245e+00;2.5495173720457500e+00;1.0027733178029168e+01;2.0357060244432112e+00;1.8040118285392277e+00;1.1606635373231555e+01
3.0060321014199252e+00;1.7228753664170091e+00;1.6076275206553888e+01;1.2896795900891875e+00;1.6680308007250271e+00;5.7645324577052204e+00
5.7685747687421438e+00;4.3657298837012004e-01;1.2321243442044349e+01;1.3036463090863903e+00;1.2894117494161697e+00;5.5561405181824783e+00
-8.9189034262304634e-01;1.5095436409284981e+00;9.3211951193195759e+00;1.0457064613357314e+00;1.6300749219986159e+00;7.0270790137662900e+00
5.9501888549461217e+00;5.9709800707056262e+00;1.1503291758121170e+01;8.8177187728663320e+00;2.8958219449334819e+00;2.4714383780557441e+01
-5.7791227291564806e-01;1.3121733559654536e-01;1.1453380043154242e+01;3.5189258981105316e+00;1.7984450688824491e+00;1.4652517998584159e+01
4.4072708764910917e-01;7.6171979299927195e-02;1.2053982501319178e+01;3.3513358986501012e+00;1.3963099818719704e+00;8.3047730268215219e+00
6.4645621487454701e+00;2.6116366459721163e-01;7.2867292986037357e+00;2.3678863269544488e+00;1.5723821693664137e+00;8.3019659637181089e+00
-2.0279420629701082e+00;1.5735061926440608e+00;1.0270003073275566e+01;9.7302269818580722e-01;1.1426070072593379e+00;8.8454593967535153e+00
3.7225409571838952e+00;3.2214347184904457e-01;9.2671202049076893e+00;1.6602361209425482e+00;1.1941264055342675e+00;7.6462967967217939e+00
-4.7702474165108677e-01;-1.6984575182682760e-02;8.2870390653008226e+00;2.3091046307561189e+00;1.7645129359494292e+00;1.2945330989244610e+01
4.3099148924786537e+00;1.0464274675226763e+00;1.2877477026043303e+01;1.6782275332297809e+00;7.0984950309561190e-01;1.5802693403902013e+00
2.1348046343036575e+00;4.0855643120469576e-01;1.5631317600475876e+01;1.4674677821166555e+00;1.3547566813092409e+00;8.8033863888906438e+00
3.2940108970787350e+00;1.4458998468523274e+00;8.1988905369615850e+00;9.4198631087094453e-01;1.1154084118809728e+00;6.3357030384044704e+00
3.2024116934080216e-01;2.8312652201700672e-01;1.0131188019106926e+01;1.3697951403066044e+00;1.7314944549990303e+00;1.0769180271131345e+01
-8.8407695867870073e-01;6.0524856748572620e-01;9.0780462523962075e+00;2.6314545323451406e+00;1.8029655168128773e+00;1.0418647755019336e+01
3.1119464221556814e-02;-3.3454873646838364e-03;1.0927848051726697e+01;2.6068715241439957e+00;2.4162459875470113e+00;1.7977988101369821e+01
2.8851546957138963e+00;3.7702455952307163e+00;1.2126391018524844e+01;1.6677171819044436e+00;1.5715956187526177e+00;1.2232867880065378e+01
-2.0681730370370395e+00;5.4462232188659343e-01;1.2110552507166627e+01;1.9375982242633656e+00;1.4562284521555047e+00;9.5876713620845262e+00
2.2267793583402780e+00;6.9226090687808473e-01;6.7868123665530353e+00;1.2971776815061107e+00;1.3428844757433382e+00;4.8686961499717389e+00
3.7062325021129059e+00;3.5403092768580685e-01;1.2853774778732204e+01;2.5688253370842995e+00;1.7255843880049699e+00;1.0495569625504142e+01
8.1704996457295955e+00;4.0251499734692148e-01;9.6287249349048416e+00;8.0231906737474179e-01;7.8879321302929828e-01;5.5800171769176048e+00
-3.9157120161410686e-01;3.0782303687777253e+00;1.2193359490166310e+01;2.1208239732125533e+00;1.7336332822458793e+00;8.4272445803171117e+00
5.8650914627441031e-01;2.8738090174427682e+00;1.4540107060502891e+01;6.9694048275273408e+00;2.6184998370232995e+00;1.9532420114245348e+01
-7.9443773820906294e-01;3.5796761608137379e-01;7.6247036626556532e+00;1.0299931634716724e+00;1.1149866375569080e+00;7.2097051565421211e+00
5.5796801040256625e+00;3.7144509009268911e-01;7.8982897971717811e+00;1.3616617001879967e+00;1.0109239026468553e+00;4.6177872064434364e+00
6.0765133967100677e+00;-2.7172789232895150e-02;5.9131582811782382e+00;1.4043425826773124e+00;1.2159383754366091e+00;4.1974134221455808e+00
8.2036948141093446e-01;-6.4740405255140021e-02;1.2489177461566657e+01;1.7098394265828469e+00;1.8403832005609133e+00;7.3594798466558213e+00
4.7966462113280812e+00;4.1760668921099992e-01;8.1934743405844586e+00;2.4901900392636369e+00;1.4259482320248760e+00;8.3265047162612476e+00
4.2107814272243704e+00;3.0754038771152459e-01;1.1249811379731572e+01;2.7471789335438062e+00;1.5844727404386392e+00;1.0119924225335399e+01
1.5473793620770664e+00;2.4088036595417783e-01;1.0824563506868898e+01;1.3132873996058736e+00;1.7271347030277737e+00;1.0333861793388603e+01
4.8476935725357517e+00;3.5816632446739433e-01;8.9362378442160892e+00;7.7474612209372473e-01;1.0348556684422243e+00;6.4794049474504289e+00
2.4763272044498912e+00;3.3534915106665553e-01;9.5337571611974035e+00;2.0420423122858602e+00;1.5423329308275455e+00;7.8625109278229433e+00
2.5917002298131009e+00;3.3857758583492714e+00;7.8200852819317044e+00;2.3941734140193205e+00;1.6520467598192636e+00;1.0178501512362400e+01
-8.5780751298797364e-02;3.6495123233706637e+00;7.5148050491430860e+00;8.9040532555708529e-01;1.0977615361923188e+00;8.1707995823762776e+00
2.5221706401790600e+00;2.4977613215686900e+00;1.5822660233009231e+01;4.0656778111893752e+00;2.3451077825834408e+00;1.7677702407155085e+01
4.1743465572642808e+00;-3.2878674628111898e-01;1.4289034940459583e+01;1.8055351512382760e+00;1.0928926654372089e+00;6.6278572321037226e+00
4.8867719878114091e+00;3.6245917052805277e-01;5.7745234502312828e+00;1.3903561090543808e+00;8.5320599394595087e-01;2.9635047963104997e+00
3.6303309233568588e+00;-1.8886982840517819e-02;1.0304611995891724e+01;3.5529831916131909e+00;1.2637139561944206e+00;8.7491836589897876e+00
3.2822527963796073e+00;3.0549559626625461e-01;1.4423748632364397e+01;3.4562146291129094e+00;1.6851485413068024e+00;1.3057114741239193e+01
-2.7523006908442813e+00;2.3764483687864315e+00;1.5227810685471571e+01;2.8757817840037276e+00;1.8871274497064421e+00;1.2743298809205099e+01
3.2630054614578992e+00;2.7411085338629770e+00;1.0348089556088240e+01;2.5730791499258876e+00;1.6814851318378092e+00;1.2703844403368659e+01
3.6456712894557386e+00;-7.3278752539429459e-01;8.2279501514373443e+00;1.1753038312517541e+00;9.6397224079139376e-01;6.2035452536887732e+00
-2.5678417327340757e+00;4.5789461715327728e-01;1.2856219810917382e+01;1.8702456429726477e+00;2.0516160112304549e+00;1.2549367188075406e+01
1.1491946977684684e+00;-1.0339446726595290e-01;8.9637217123316528e+00;4.1991030745787734e+00;2.6027597171254340e+00;1.8006044358402779e+01
3.1308536073710194e+00;2.9396394142039175e+00;1.2902441949776836e+01;5.4495141323831380e+00;1.8994852521046712e+00;1.5835116793958866e+01
