"Wind Direction [deg]";"Wave Direction w.r.t. wind [deg]";"Wave Period [s]";"Significant Wave Height [m]";"Standard Deviation of Streamwise Wind [m/s]";"Wind Speed [m/s]"
-2.0753755288567701e+00;2.2096485735816482e-01;8.3155206473280181e+00;1.0340726586019786e+00;2.0292843398308085e+00;1.1883112864216026e+01
-2.3124325591271147e-01;1.3541310437879381e-01;9.3161976298659610e+00;2.9485838764302401e+00;1.9022790498331033e+00;1.4726729208433335e+01
1.3877058007477927e+00;2.9679278742076898e-01;6.6160856397972312e+00;1.2466112933150511e+00;1.7561371860951531e+00;1.3246500765839830e+01
3.7725112310855664e+00;2.3323549037846503e+00;1.2112875182491074e+01;2.8426163350456570e+00;2.4055609628716348e+00;1.5704054548662718e+01
3.7816974335908289e+00;6.7984392265846560e-01;1.1351249091766320e+01;1.8339565759088359e+00;1.1585521442473123e+00;5.8759316544641287e+00
2.7542408332782133e+00;-3.5083990830221962e-01;7.1341476289069972e+00;8.8977158692259484e-01;1.3887357888967913e+00;7.8744944120865057e+00
3.5632225014936321e+00;7.7083597243312285e-01;6.2665281719699397e+00;1.5390667071008974e+00;1.5852024442685282e+00;1.2510244550237999e+01
3.6743437268148602e+00;2.4957759152213508e+00;1.0644000858972698e+01;3.4658313144434767e+00;2.3333123751723672e+00;1.5438151206998606e+01
-1.1466975803841456e-01;-2.6131923759753278e-01;9.4086782668220952e+00;1.7463861359105142e+00;1.1250053379849814e+00;7.9081696961047729e+00
2.8602264634661778e+00;3.7942074844239917e+00;8.3407457474162978e+00;1.8180946336128097e+00;1.7182293249161666e+00;1.1410664718826830e+01
3.6676675781993584e+00;2.7975067057765024e-01;6.2929205741241665e+00;5.9055486578939309e-01;1.8964060073229567e+00;1.0585382353853705e+01
6.3984444674384324e+00;5.8149454198457601e-02;7.4793792416967708e+00;6.6042657087216861e-01;1.3000840349529736e+00;5.1343646653981887e+00
-1.7077739877946776e+00;3.1392821015445729e+00;8.2114097966847215e+00;1.2241167856667137e+00;1.3233436090654462e+00;6.3590900239328905e+00
3.4779600789638004e-01;1.0992610395462703e+00;1.2802150764730817e+01;1.2053894888707215e+00;1.3481711588080418e+00;7.1796715493809309e+00
8.2685894684947190e+00;6.5635228649635691e-01;1.1687564700118548e+01;8.1420173573780641e-01;1.1546672441253367e+00;5.3000440032635403e+00
2.0860201828371006e+00;2.5017876723082586e+00;1.1732239055682619e+01;3.5802740384476994e+00;1.6482128676802474e+00;1.3060318811659162e+01
3.6765341713591400e+00;3.1461788559341702e-01;6.2142085258959971e+00;1.1182556742024636e+00;1.8483884560107744e+00;9.0654717443854960e+00
7.4110665702644196e+00;-6.7208291765722028e-01;1.0658647658940069e+01;1.0390041796547349e+00;1.0610627856025556e+00;4.8479358817741378e+00
-1.0364816829078041e+00;5.7273143308406638e-01;1.2256371877746421e+01;2.9150475739113704e+00;2.0596024223253915e+00;1.5130494787731772e+01
4.9078056709703199e+00;5.9222886581219125e-01;1.2169448788690422e+01;3.3961460157536631e+00;1.1773286737640192e+00;9.4654964123925041e+00
6.3920597998489059e+00;3.2606584454678600e-01;1.1304447277322044e+01;3.5081374239116228e+00;9.7845100277688069e-01;5.9101682222737146e+00
7.6558304946023625e-01;2.3210842903026727e-01;1.1268479012417458e+01;2.6379188181730835e+00;1.5287967726943412e+00;1.0355669974870574e+01
1.0238063799590704e+00;1.9158145728915450e+00;1.2426966978285055e+01;2.1370728785785214e+00;1.8522649851940991e+00;1.3585622759826402e+01
3.4191737633968571e+00;3.4880385267026970e+00;2.0465570332827220e+01;3.9534399741907236e+00;1.4989681578095531e+00;1.2632241072489570e+01
4.0104589144272706e+00;1.9315382160538639e+00;1.1713136568870274e+01;3.9940985611156670e+00;1.9917323175627060e+00;1.7509799694207338e+01
-2.1149794702157898e-01;3.0084117061104854e+00;1.2976143535270490e+01;3.3794279637421032e+00;2.4499014114806661e+00;1.6584878988763169e+01
-6.3956826894310126e-01;5.1894920899787369e+00;1.7249884358439019e+01;3.4672977609477242e+00;1.2601633638083161e+00;1.0397111143858734e+01
2.5472169882971336e+00;1.0622336667343386e+00;1.9587702030801410e+01;2.2028367706493306e+00;1.8213749093538718e+00;1.0091432242148494e+01
4.7667590548492740e+00;-6.4546230868706894e-02;1.5986231880521146e+01;1.1821340777803013e+00;8.3136621351064066e-01;5.6352592758337261e+00
4.6257051992546838e+00;2.3279665326342322e-01;1.3806866744572075e+01;3.8791652916878938e+00;1.8725553688387293e+00;1.1172415492344800e+01
3.4925505973717286e+00;3.6749875985948934e+00;1.1933164626700469e+01;2.9678239110169069e+00;1.9278065863625207e+00;1.3946437948236067e+01
3.1406203028813571e+00;2.1321550550854136e+00;1.1621166171746895e+01;3.4320310896620452e+00;1.5964882609536934e+00;1.1511769295273213e+01
1.0022090447147414e+00;4.6264766633796395e-01;1.4734393281642669e+01;3.3856325395158904e+00;1.7724327475227000e+00;1.2009022017503856e+01
3.5726996438377117e+00;4.8795263204748398e+00;7.7587965018158682e+00;3.6638086377250918e+00;1.9693040853619577e+00;1.4479895071624158e+01
1.9131495536399976e+00;1.4743273478741110e+00;9.8496597298596047e+00;2.0038837046511033e+00;1.5666900081013324e+00;9.9034278110834641e+00
9.5704296229375752e-01;2.5282004360635402e-01;1.4856476597784217e+01;3.5158441129630869e+00;2.0888866454148918e+00;1.2457585820534753e+01
-9.4508684270243482e-01;2.2153214544015834e-01;1.4818716513925528e+01;2.5626753701550724e+00;2.0578281873565816e+00;1.6110539709602797e+01
6.7331103926930753e+00;3.8938072715916688e-01;9.9409104026849189e+00;1.8746479262839553e+00;8.2691174846105475e-01;4.0428356699604420e+00
-9.2393837414005153e-01;-4.7202536113958216e-01;1.0266008878462907e+01;1.4809171421930514e+00;1.6709432067140291e+00;1.1047103502641772e+01
5.4467382480513349e-01;1.8549875509098362e-01;9.1371347819579647e+00;2.2131107392104319e+00;2.3089023447260231e+00;1.5147890743004442e+01
1.6887196073032484e+00;4.7724771446630687e-01;1.5565339226702989e+01;1.3209374500606219e+00;1.6410569052962478e+00;7.6946442247556650e+00
4.3270970478032291e+00;7.4361754821947690e-01;7.5710554284687328e+00;3.8855675668260643e+00;1.4983769334850485e+00;1.0918903119340522e+01
3.1733388013008850e+00;1.9290924147167396e-01;1.2261676321038642e+01;9.2317303570023979e-01;1.5099570406815463e+00;7.8172913127185009e+00
3.1604679551184853e+00;8.2093458198397684e-01;9.3238940634528333e+00;1.4875339043003479e+00;1.7586580398823435e+00;1.1581963092429973e+01
1.4348660398428579e+00;-5.7398473669015859e-01;8.2922855953168373e+00;6.2093318551432186e-01;8.0128934991178713e-01;2.6578684260893732e+00
6.9653748523321353e+00;3.8908220295896601e-01;1.0853895692706596e+01;1.3408353295946056e+00;9.2104243473633274e-01;5.6979724893276353e+00
1.9413393741580798e-01;4.6989221888029825e-01;1.3071155708176743e+01;1.5591466790973745e+00;1.1836613182198599e+00;7.1814974449632238e+00
3.6534384999620380e+00;7.1981375206482123e-03;9.5528069419077166e+00;1.3815766966675795e+00;1.8690901055224909e+00;1.4592306332123799e+01
5.9895235401975988e-01;-6.1571049428606542e-02;1.4108438188736660e+01;8.7296282539459593e+00;2.9530405141428400e+00;2.1857614063716674e+01
3.1123439495925642e+00;2.5806782277229025e-02;9.7461359193043577e+00;4.9923613786712098e+00;2.0121630388975955e+00;1.7579837286054378e+01
5.7096910248795951e-01;4.8718353530547787e-01;1.5393255484888321e+01;1.9110065889664769e+00;1.5237792693690744e+00;8.7691185937859117e+00
2.4345902702486155e-03;3.0558324469515230e-01;1.1003000499593565e+01;2.6916046573171508e+00;1.2405323776734964e+00;7.9446001012352090e+00
2.2340870906671930e+00;4.1687246651077092e-01;1.2449215732309206e+01;1.4438249250773860e+00;9.5599271270282127e-01;4.8352421478598595e+00
3.6575336365466575e+00;3.6095212156837941e-01;7.9722744935542673e+00;2.6169507495747935e+00;1.3926188523882541e+00;5.8717533105270210e+00
2.9339796137070795e-01;2.4995111764604516e+00;8.4193971819360964e+00;1.6320565537639196e+00;1.6783735693336488e+00;9.6346910125876342e+00
8.2631541068559822e-01;2.2236053145753001e+00;1.3298314800575785e+01;2.8404936222936734e+00;1.4852888121373362e+00;1.2619254695820711e+01
5.4504300412011855e+00;1.8041199967452684e+00;9.8845384869283492e+00;2.3674492683345050e+00;1.1349669349655720e+00;7.9326946521608477e+00
3.1706055120222620e+00;5.7154930649651892e-01;1.3601006412562917e+01;5.2190365539300023e+00;2.4302063788232671e+00;1.6040222236031443e+01
1.9765501759964224e-01;-7.0740844567286618e-02;1.1394058626088848e+01;4.1049680558463777e+00;2.2749664663149343e+00;1.6841690350340308e+01
2.9650672483492624e+00;-4.5798445168827190e-01;1.1839622830840243e+01;3.5714482479998355e+00;1.0937900913138079e+00;6.4445079129681861e+00
5.0978478561174079e+00;-2.7764209756991937e-01;1.0495097355071241e+01;2.2116718276984342e+00;1.2300849461599712e+00;6.6853993339984932e+00
-1.4155253678991919e-01;2.3790261881044714e-01;8.2217327803387423e+00;1.2213840829821550e+00;1.8309629972517658e+00;1.0320989710295626e+01
8.7118986965417394e-02;9.3956446925821308e-02;9.1498382390898367e+00;3.1260189122995494e+00;2.3237642389066950e+00;1.6100130206398113e+01
3.6862828059045829e+00;1.2808050726979861e-01;6.2445118875558983e+00;1.3824010297677978e+00;1.8230996347085446e+00;1.3453900952195793e+01
5.7264068010961680e+00;3.1826102356562724e-01;7.9797171382803151e+00;9.9853481246559894e-01;1.0940192015845378e+00;7.1328843090817413e+00
4.5760061354905082e+00;1.5906622333943319e+00;1.3253335872296891e+01;1.3200577400717677e+00;1.7459164659195068e+00;1.1008073749869412e+01
3.3214096832277731e+00;6.4272104866606272e-01;1.5571901831545887e+01;2.6449189985465527e+00;1.0053440804766982e+00;6.0051088659756440e+00
6.0568935330925449e+00;1.3989736423997032e+00;7.7323770949851820e+00;1.8239290751474044e+00;1.1942517817948497e+00;8.0081192213210510e+00
-9.6549782400474382e-01;2.8550376874706795e-01;5.3264312293665386e+00;1.4317854945755122e+00;8.6409407241965119e-01;3.8010852494726941e+00
-2.9889423077279875e-01;1.5618452299216570e+00;1.2232269460551489e+01;4.8100063524786583e+00;2.3682219941492657e+00;1.5072283624994904e+01
1.3497930326474270e+00;5.7923411036586858e-01;6.9770389842741833e+00;1.3414861075809266e+00;1.3923769987971848e+00;9.3004759144582572e+00
8.1340036083788370e+00;-4.3997817621003033e-01;1.5532087478514130e+01;1.2878721847732986e+00;1.0700648071349566e+00;5.2878737933696929e+00
3.6406585903490862e+00;3.1759843694934893e+00;1.1584970189614880e+01;2.8834413205397316e+00;1.6572417935985049e+00;1.2333487311055238e+01
4.9735126781537939e+00;7.5163325293774508e-01;8.4641840539140620e+00;1.1023624373948842e+00;1.1852529667583300e+00;5.0611081082457581e+00
3.3962640275034337e+00;2.9435978046700262e-01;5.4649658028115624e+00;8.7812337752184644e-01;8.9242595361467092e-01;4.4691579576604497e+00
3.5026111272155234e+00;3.4560519806919929e+00;1.0082383821619294e+01;2.5103902203976207e+00;2.0908288989061559e+00;1.2372510970236934e+01
3.3039148345857132e+00;2.9120314098483133e+00;9.7063487481279900e+00;3.2113966600855210e+00;2.3264845642504648e+00;1.6264044784272503e+01
2.0736720165071647e+00;2.8727901797387765e+00;8.1334147502115215e+00;2.5765277228581684e+00;1.6965805986990194e+00;1.3364896863708216e+01
4.0965725100814521e-01;3.9921065862323230e-01;8.1152724427558667e+00;1.4908051428777105e+00;1.6740213784978670e+00;9.0761226556968086e+00
9.6035903067348882e-01;3.0914605722230448e-01;7.8053904068937454e+00;2.2157983454107546e+00;1.2916201597335397e+00;9.5793930826218521e+00
-5.3548163863044351e-01;1.9734828005701086e+00;1.3214834083197674e+01;3.5081630911274240e+00;2.0988462995689434e+00;1.6993078212443635e+01
3.4660848069472601e+00;-8.6794780414578762e-02;1.3174463660308518e+01;8.1594857176566364e+00;2.5382739882553902e+00;1.9071565412654117e+01
4.6921966811695626e+00;9.6240698376635736e-02;1.2198796512253095e+01;1.0690803611415551e+00;1.6043031485516717e+00;9.6503080276898228e+00
3.1382581521568271e+00;6.0171462401861131e-01;1.2374248982675299e+01;2.6433782262453946e+00;1.0165272011826028e+00;7.4322876490958372e+00
8.5297004488273320e-01;-6.7012257418463145e-02;1.2289931168230295e+01;1.8287518571365915e+00;1.9391821057693601e+00;1.2813613417533233e+01
5.0695736238066553e+00;2.1837327332145318e+00;8.9963821982221273e+00;2.9834445443079183e+00;1.4881646099619557e+00;8.8706423507281880e+00
3.9453347292128265e+00;2.3509777496754722e+00;1.5435813255232848e+01;4.7714290830952368e+00;2.4557835483494950e+00;1.9082296975994129e+01
3.7825782644207844e+00;2.8960394166004213e+00;1.7407240186171244e+01;6.0888930967796790e+00;2.1158756163956634e+00;1.8280061347094858e+01
-3.7254331600990997e-01;2.0173197091148602e+00;1.2066542504897905e+01;2.0976291951186035e+00;1.5553077089990508e+00;6.4756405813008584e+00
-3.1252821876503756e-01;2.0450834449442432e+00;9.3977762727068725e+00;1.9828390896294534e+00;2.7282211652197859e+00;1.9092020079007341e+01
4.0351680518146349e+00;2.5538561197701704e+00;9.6873085753220494e+00;1.4878925346818743e+00;1.6100157792902392e+00;1.0542865477567650e+01
3.6241598874908560e+00;1.9784655200607235e+00;1.1776980738623134e+01;2.0281474586015023e+00;1.4459458378412873e+00;1.0300705575170989e+01
-9.5084787137384452e-01;-4.8728329156928579e-01;7.8394711752919068e+00;9.2357312307095840e-01;1.3968142033475703e+00;7.7918842110004558e+00
3.4204875129555923e+00;-4.8160856296879551e-02;9.2422809100671213e+00;2.3309124077828454e+00;1.2743099429281131e+00;7.1472221808408261e+00
6.4159698208025961e-01;2.6606257264034339e+00;1.3262838227315498e+01;3.9992387335198152e+00;2.1664866031894223e+00;1.8133493228000628e+01
3.8959218629602268e+00;1.6095701714128270e+00;6.7180839372292356e+00;7.7027252856960438e-01;1.4057576952261619e+00;7.0450772227319547e+00
-1.6201424384746463e+00;2.0761594820485669e+00;1.1845142831562468e+01;1.3440393251213649e+00;1.4521592106012888e+00;6.5270102365125622e+00
1.3490907124252540e+00;1.5222720087356897e-01;9.4091626790500040e+00;2.2642559459090599e+00;1.3628997770105782e+00;8.9950626276761021e+00
1.9393893242165448e+00;2.6630772860795315e-01;1.1142935620593116e+01;3.5846429494854193e+00;1.6607877474589401e+00;1.0873673598723599e+01
3.0593704004752684e+00;8.6527339503405659e-02;1.2182963956180529e+01;2.0098710512546685e+00;1.3998429093842384e+00;1.0214329812995642e+01
-1.5487451224909767e+00;1.6001893426570526e-01;9.2308715799793628e+00;2.4415034678704459e+00;2.0315479959602012e+00;1.4134940789750026e+01
-6.1031841795138675e-01;9.6423795250814748e-01;1.6616553937613521e+01;2.1097994979793997e+00;1.2237680840215126e+00;8.9638765183957023e+00
3.7101010221433386e+00;6.1991997196755716e-02;1.1377039380580339e+01;4.0526491500801667e+00;1.9686633917932559e+00;1.2850888403392867e+01
1.2584237541618026e+00;7.7971014422565277e-01;1.3223671866796440e+01;2.5026958196521747e+00;9.1446323668364637e-01;3.7511285051037029e+00
6.6227845426915462e+00;3.5722864613362049e-01;7.7119268298699319e+00;1.3135903886460452e+00;1.0329921996338189e+00;5.1087229295469818e+00
-2.3565831268650411e-01;3.1161532219710959e+00;1.4996724075172665e+01;4.9186211680806684e+00;2.6010104270836818e+00;1.8013731742691100e+01
4.3814052198914331e+00;2.4656384451166042e+00;8.7355838260792655e+00;4.5609876171825974e+00;2.1285693899346736e+00;1.6035913133237845e+01
9.5482808827897747e-01;2.5403149819127491e-01;1.2037091441223467e+01;2.0908186453412108e+00;1.0078001628189950e+00;5.8341284111229754e+00
9.6219583921922336e-01;1.0149182231873066e+00;1.6654316355697155e+01;2.5930778096460894e+00;8.4402116232385371e-01;4.2956271275773048e+00
3.7559059746005730e+00;1.3554336759403968e-01;8.1538322973358799e+00;1.2253645590520286e+00;1.4328250533725846e+00;6.6719008386454437e+00
3.6526862799252271e+00;1.2959157056465115e-01;1.3532256950102468e+01;3.5533981343474910e+00;1.6829102256159012e+00;1.2231803091230972e+01
1.9050899084298543e+00;2.8895026969069298e-01;1.5794793148905754e+01;1.4354625016903273e+00;8.3571226809746535e-01;3.9144950896725583e+00
3.1545830620457318e+00;5.3054896736893453e-01;6.8754251669124038e+00;9.2980438731122284e-01;1.3904464111206409e+00;6.8242041743552759e+00
-2.5882389421592067e-01;3.1243016969408643e-01;8.0799617436836133e+00;2.0922355529901564e+00;9.9461821281556284e-01;3.7836234789089751e+00
8.2329811737110653e-02;-1.8231208790335546e-02;8.8562078637638511e+00;2.3196372885065490e+00;1.8310015458822810e+00;1.2558627056223369e+01
3.0887037719064483e+00;2.1235431209087618e-01;9.4158516012762625e+00;1.2023394857021530e+00;1.1043456239853862e+00;7.6268862310885197e+00
2.7532038153053264e+00;2.5271110785304662e+00;9.8987021969292766e+00;2.9197377224685361e+00;2.2250966340447467e+00;1.6284322300458633e+01
3.4853932399611476e+00;3.0130449369619589e-01;1.2617519955609730e+01;2.3734332823896342e+00;2.0307703601280984e+00;1.3353644403444612e+01
4.7356054748952010e+00;7.0473662729535125e-01;6.8469114902666908e+00;2.1178806226759370e+00;1.7385612115824887e+00;8.8325742835351040e+00
3.3457937188110676e+00;1.3848025890332932e-01;1.1972064839209597e+01;2.2662924678841625e+00;1.8600362183584662e+00;1.2282097955396779e+01
-3.0048517180301260e-01;-1.0627803805315719e-01;1.1251593315179777e+01;2.3634987569475410e+00;2.2682913566416278e+00;1.5345333124139831e+01
7.7263260049619287e-01;1.3493097898049546e+00;6.2381073945247305e+00;9.7179421691014445e-01;1.2768043443731498e+00;8.1415855459880060e+00
-1.4877384374098471e-01;2.6413409489284416e+00;1.0594723815920924e+01;4.2292531594989669e+00;1.8571656695834176e+00;1.5492977392004057e+01
3.5601507553519309e+00;2.8151333672738366e-01;7.0070847544356107e+00;1.4544471844885747e+00;7.2044098140932311e-01;5.8573729210237770e+00
6.6802186357136559e+00;4.2336017903059420e-01;8.6562254410684165e+00;1.2493562149806698e+00;9.4361958487762088e-01;5.1080888810821641e+00
3.4675732732311322e+00;7.3486882192858011e-02;9.7471114803259749e+00;2.2658229488707664e+00;1.6684352416302168e+00;1.2003878234832461e+01
3.3639172042441667e+00;6.7341754737676607e-01;7.1251751981152625e+00;2.0183001930860609e+00;1.6823323392748406e+00;1.0731828737365236e+01
3.7897057932386460e+00;4.2057905857638267e-01;1.0491622174792358e+01;8.6200937925147603e-01;1.3710426736144194e+00;7.6828675879543837e+00
-6.9306057401935972e-01;4.1083182113764999e-01;4.8163484063445559e+00;9.1144334509486380e-01;1.3242372663127167e+00;6.7359836081722690e+00
3.7622407189979112e+00;6.9386154751499107e-01;1.1124927371032515e+01;6.8609229406475181e-01;9.9365920206370772e-01;4.5236968082042415e+00
3.7008827237736934e+00;1.8709710020889880e+00;8.8983015621841286e+00;1.9935076219769701e+00;1.8130564770574542e+00;1.3307916886017003e+01
-1.0360471114693075e+00;2.3920105735832493e+00;8.2885360433071362e+00;2.1802918833663516e+00;1.0072803311486358e+00;6.4044510145477735e+00
-6.8677196035771804e-01;3.9277105710252797e-01;6.4957696682721178e+00;1.2570135821374402e+00;1.3879420508615909e+00;6.8426081307739253e+00
3.2257977707412677e-01;2.8010072722785422e+00;1.0336095752770154e+01;2.8360051110712532e+00;1.3784650153576015e+00;9.9228780491947237e+00
-1.0235437198712194e+00;1.0150001471095954e-01;1.2340923318273402e+01;3.8822426810431181e+00;1.8645376933805857e+00;1.3092882879106092e+01
-1.4106065426532601e+00;1.0202489108456378e-01;8.5806601128816506e+00;1.0143752240979977e+00;1.4124349223526909e+00;9.3246104327329391e+00
2.7101191191526359e+00;2.1994734056042722e-01;1.1367467690953037e+01;2.4755739249440079e+00;8.2047687946063430e-01;3.4427865741140762e+00
7.9100248229690051e-01;4.3141636745261092e-01;1.0701387100650699e+01;1.7801232588722531e+00;1.5033144284769131e+00;6.4823235194150230e+00
-2.1445260030648980e+00;5.6817015451660535e-01;8.5461995880352770e+00;1.9290079947914380e+00;1.3993156267531652e+00;9.2363110092981096e+00
1.9416248658551418e+00;4.2224558766464804e-01;9.2061405130304497e+00;2.2388023176093914e+00;1.6099076442814357e+00;9.5495196614716953e+00
4.0488182103727075e+00;-3.5091651484349440e-01;1.3168193086514702e+01;4.2002945787244084e+00;2.4832526710397480e+00;1.7569351048195653e+01
1.7812305445526335e+00;-1.7131721723159465e+00;1.2493943886138410e+01;1.1398066265219526e+00;1.7455160918514392e+00;9.9338203877313891e+00
5.4205083817850381e+00;4.5989641480869359e-01;5.5092393493666716e+00;7.3976774220821762e-01;1.0793169929341615e+00;6.4262518872466527e+00
-5.5526441493550438e-01;5.4957489702661655e-01;1.3115164013836093e+01;2.7796846950043976e+00;1.5546405786299895e+00;1.0278005739655340e+01
1.7209665300516284e+00;7.8363545687371394e-01;7.9307640152588688e+00;1.2342117307976614e+00;4.5885946297423519e-01;2.8270819231974071e+00
4.9424456204772733e+00;-7.3415318977130783e-01;8.5551907823067772e+00;2.3386846692456684e+00;8.0853088911670046e-01;6.5212518776256276e+00
1.0290154098137241e+00;2.4398430737876273e-01;7.5335174611097786e+00;1.6463796303981471e+00;8.0135903970446642e-01;3.7234104676540447e+00
7.5661350681421236e-01;3.9750346198468693e+00;1.3239038249798334e+01;3.1879937614087956e+00;2.3802342655393227e+00;1.7600222893692006e+01
2.2554586124373710e+00;2.6104658414796278e-01;9.2554641486684339e+00;8.2702977030331337e-01;1.0106873201649815e+00;2.0227869831285501e+00
-1.8074122174307656e+00;2.3135722234321277e-01;7.1015653091552426e+00;2.6438229557809869e+00;1.6436659599876213e+00;8.4056553890679009e+00
-5.8345641979967178e-01;4.5305958300200277e+00;7.3583455382683498e+00;1.0268085945358107e+00;1.8043393615949317e+00;8.9615547383572700e+00
4.1769386566971836e+00;1.6688964641791628e+00;9.4916107384709196e+00;1.6024598020411513e+00;2.0185810267222113e+00;1.1335344711028037e+01
4.8451465821201847e+00;-1.8966767359945161e-01;6.0862001430365797e+00;7.2859256984408849e-01;9.9063356874400599e-01;5.5513737358876192e+00
5.9618066310281161e+00;-4.1925990216265357e-01;1.5370272898965151e+01;1.0784186368349631e+00;8.6640053141859530e-01;3.4935618134925042e+00
8.5875055276831755e+00;2.8928983471418585e-01;1.6517459840812698e+01;1.3614910352346286e+00;1.1993587454544428e+00;5.1751329866355107e+00
1.6942309194453546e+00;-2.1890571377667015e-01;7.9734402387239243e+00;2.5898396301292355e+00;1.0864022937244198e+00;4.6175758784281120e+00
3.3745935522922461e+00;1.9951171607680143e+00;1.1378830077348223e+01;4.2866805538988739e+00;1.7137865838362552e+00;1.3286942786071865e+01
1.4716939485841758e+00;3.1779744052208225e+00;8.5916874773249532e+00;2.5944466889399114e+00;1.2784630435779023e+00;1.0300525871476296e+01
3.4124083467350066e+00;4.8673974680896653e-01;7.1683295997317691e+00;1.5176449805039605e+00;1.4041904933032447e+00;7.7583470981417362e+00
4.1295292194942572e+00;1.6065797141391602e-01;9.8405394048790775e+00;6.9915156262100819e-01;1.1253658838924097e+00;8.0686321716187681e+00
3.4574693729692916e+00;3.0211361512232791e+00;8.6623150795172954e+00;2.3158282815541376e+00;2.7745240235275213e+00;1.8323591093899442e+01
3.4015535425588403e+00;1.4896623610627444e+00;9.1322014959366928e+00;2.3498296266615797e+00;1.7018635270665801e+00;1.2336740867253681e+01
4.3580205473398212e+00;4.7872602863875524e-01;1.0036783347483208e+01;1.8239702090327627e+00;1.4469214615383064e+00;9.2035703053811417e+00
1.9169546651829827e+00;1.5024128330510439e-01;6.8421892364384664e+00;5.6794271571873511e-01;6.2019587420222289e-01;3.2571120219944114e+00
1.8029068253193534e+00;-1.2372320581868281e+00;8.8562577828284912e+00;1.0028193329880568e+00;6.4609252381590287e-01;2.9280252638850075e+00
-1.3144552632827184e+00;2.5483588370790067e-02;8.9576842464953010e+00;2.5465660073039196e+00;2.1050285361693648e+00;1.0537047861656845e+01
-3.3724221024199824e-01;2.1965480763684897e+00;8.0413919186495999e+00;1.4534694071017067e+00;1.2963877296947315e+00;7.2183954651309303e+00
5.2234100286575771e+00;2.8630552356169781e-01;9.2339558438498326e+00;2.3314363945192405e+00;1.7099292095659238e+00;1.1437750873933734e+01
6.3333124746083076e+00;-1.1945041755459975e+00;8.6240440620306256e+00;7.8709582774244713e-01;9.6391394743471948e-01;4.2367829652421083e+00
4.7260473636308129e+00;3.4286618513983922e+00;9.1717251134064739e+00;1.2277646341530390e+00;1.5857520339984834e+00;9.6802808953035910e+00
5.2933766925057473e+00;2.1802237487114056e+00;7.1831483064539716e+00;2.4121678696856645e+00;1.3472630668647438e+00;7.8115360388040829e+00
1.0211254252950470e+00;6.1417923124252516e-01;1.3334120579972408e+01;4.0718151789781283e+00;1.5737455584479907e+00;1.1123400942983880e+01
6.5437130748937022e+00;3.1955580252174037e-01;7.8584062334386919e+00;1.3372081997864778e+00;9.5559842164819897e-01;4.8383254618326097e+00
7.8019528234897184e-01;1.4016996535819097e+00;1.3029914270196807e+01;1.6990481223170244e+00;1.5120118992123537e+00;7.5477811453904451e+00
8.5614684924228823e-01;2.0143449079728666e+00;8.0222447270488093e+00;2.2754597358308040e+00;1.6846403920812498e+00;1.3201491240749279e+01
3.3768681471832016e+00;6.0119305813839019e-01;1.2712227346014599e+01;2.4465917352489344e+00;1.7328182916290258e+00;1.2076346433488572e+01
8.9727205717134739e-01;2.7769613388928165e+00;1.3268841916139113e+01;6.7474679044985661e+00;2.4516462806431982e+00;1.9555881582315784e+01
3.5261691076086685e+00;6.0233229633719076e-01;1.3376046433306890e+01;2.3204368914315965e+00;1.6135243798085912e+00;1.2722321812573584e+01
8.7058530862062589e-01;2.6989134042110421e+00;8.6670674704785426e+00;1.5297332167414046e+00;2.1596966652573975e+00;1.7837481329623163e+01
3.8699325656074453e+00;-1.9302426913449103e-01;8.4020042408111539e+00;1.3049523895750705e+00;2.0715673176096252e+00;1.4600121000964037e+01
4.2101803727965823e+00;6.5974133680846148e-01;1.0202097674412604e+01;2.5341383105552562e+00;1.7008125688987932e+00;1.0556875255803554e+01
4.1897810766297843e+00;3.8149043873346722e-01;1.2099473990457644e+01;1.8344126238196097e+00;9.4888775696908456e-01;5.2525675291003457e+00
5.3344450466278825e+00;-6.0415506225228244e-01;1.1451917140767891e+01;8.9019806756332565e-01;1.3901228027971264e+00;7.5282499571784340e+00
3.5160785391000298e+00;2.2032223259094666e-01;1.3068678886211814e+01;1.5373569095917468e+00;1.9882620253337144e+00;1.5600447738258953e+01
2.6733317267199488e+00;-1.4145968197231781e-02;9.5702945115008244e+00;6.0129829416225111e-01;1.0938327687794953e+00;3.9058738140137410e+00
1.0055743784505153e+00;-1.2579935048868296e-01;1.2899333512908051e+01;5.4831677962416414e+00;2.9241934166706471e+00;2.1369484628515188e+01
-8.1346075041456134e-02;2.1426133369218192e+00;1.3121134207391250e+01;5.0168167034095443e+00;2.1228788618889740e+00;1.9337598656721823e+01
1.2474425054377178e+00;-2.4709682026879318e-02;1.1199116764572773e+01;4.9670353875352999e+00;2.2954638655538191e+00;1.7873236589049743e+01
3.3142846461482849e+00;2.9278476854930395e+00;8.9313540007461043e+00;1.6204474295773128e+00;1.6125834128181082e+00;1.0750372984748376e+01
9.7093828244114744e-01;3.5509821600848639e+00;1.3079894741042214e+01;2.9068124116145131e+00;2.0091747963929669e+00;1.1678194502758330e+01
8.5022074836280659e-01;3.2885998325229460e-01;8.3704978470192444e+00;6.0035822024663354e-01;1.5301090404799085e+00;7.3372496253100330e+00
6.9222008624297295e+00;3.7334351400404437e+00;1.2220564737138005e+01;1.2267114442393854e+00;1.3765175559368386e+00;8.0962556228776510e+00
