"Wind Direction [deg]";"Wave Direction w.r.t. wind [deg]";"Wave Period [s]";"Significant Wave Height [m]";"Standard Deviation of Streamwise Wind [m/s]";"Wind Speed [m/s]"
4.5696003371302902e+00;3.6788863620957818e-01;1.0328044285726625e+01;9.2980851059785441e-01;8.4398135548555453e-01;4.0524986203065607e+00
-7.9012771818695504e-01;1.7699689543445838e+00;9.2327371802463816e+00;1.5582786931641124e+00;1.9204648495820649e+00;1.1285111880513615e+01
5.5838019880121226e-01;6.8197332402155697e-02;1.0222870478623054e+01;4.0884675495283567e+00;2.6877939997549589e+00;1.9512240209687487e+01
1.4329614144378646e+00;3.7944363078458548e-01;1.0651410701967379e+01;2.8464892954181975e+00;1.2485673148033070e+00;8.8298365650152917e+00
5.1471420392180844e+00;4.3924242160700340e+00;1.0914933028515883e+01;2.4526762441679617e+00;1.6401245120842693e+00;9.4886398397704745e+00
3.5443091264596069e+00;2.3822027437683229e+00;9.2667477137016085e+00;2.3736925604104901e+00;1.3526203680355904e+00;1.0754562087249361e+01
-4.3957326066912905e-01;3.7328242056896038e-01;8.7070565814918730e+00;7.8414269766113820e-01;1.2308857599242715e+00;6.3830343446903743e+00
-2.5798643227437656e+00;2.3867539609225283e-01;1.2461634770958732e+01;3.0420851133667690e+00;1.7216137811378724e+00;1.1904653772532775e+01
-1.5088280167206425e-03;2.8158139685816623e+00;9.3248933761250061e+00;2.8348321318767651e+00;2.3588921168123225e+00;1.5111144215017312e+01
3.7222299490929442e+00;5.6165319704253280e-01;1.2089190684416588e+01;3.1978918453813692e+00;1.8037525846559119e+00;1.2607520994194280e+01
1.1252192504331084e+00;-7.2349676437199612e-02;1.2737296434862232e+01;3.6325251884590295e+00;2.9969718845929552e+00;1.9015903082122083e+01
-1.8151289093258646e-01;2.7907094343701400e+00;9.3725670355424349e+00;3.0683685737294613e+00;1.9147545808165445e+00;1.5307574314969113e+01
3.2823623646781712e+00;1.5439131288373180e+00;1.2686175809033701e+01;6.6323006349991305e+00;1.6301832623541854e+00;1.2113487796376130e+01
1.1179544327343760e+00;3.7617866843126335e+00;1.3267027807211324e+01;5.4449173625698366e+00;2.5163892207318361e+00;1.9334166910186909e+01
-1.0138636283018405e+00;3.3049107214169277e-01;1.0616959651944299e+01;2.7229662371677801e+00;1.8135234844363946e+00;1.2652161990049699e+01
3.3876693502910102e+00;5.7889039171025392e-01;1.2851860284362258e+01;3.0351261460720989e+00;1.6962336797257687e+00;1.0531130308668724e+01
3.8142159130584745e+00;2.3826309760519260e-01;8.6246047806759716e+00;3.8164882187780012e+00;1.8864472717924752e+00;1.5593539065559581e+01
5.4750096865438422e+00;2.7442277471630822e-01;1.0954829188623657e+01;1.8499262177588935e+00;1.8479121171669368e+00;7.4016605002781821e+00
3.3374673715623420e+00;3.8700302896852601e-01;9.7580353067155077e+00;3.4998787903121609e+00;2.2290514463480799e+00;1.5660056098929754e+01
3.6283044561905711e+00;2.5095232102888616e+00;1.2249949511220509e+01;2.9515581487344469e+00;1.7948190317224795e+00;1.1874408394975303e+01
5.5678357017224140e+00;5.9861169360041366e-01;8.6062349672290104e+00;1.6872473969977566e+00;5.2800735062269366e-01;2.2351391809360286e+00
5.8825036769444807e+00;3.9698076691435785e-01;7.8648730216395197e+00;1.2196916233066637e+00;8.8867223418978092e-01;4.2858682642883741e+00
3.6718036103433618e+00;6.2862668374612546e-02;1.1108677473328967e+01;4.3196824810835359e+00;2.0248054991538869e+00;1.5426141764987998e+01
4.8081379850673827e+00;1.1964352782110343e+00;8.6011015833795792e+00;1.4149452904999835e+00;8.0252878861306809e-01;2.9199880718746432e+00
3.5363185450461900e+00;2.4636082471951104e+00;9.0714231604522695e+00;2.7517235490990926e+00;1.2107835140817864e+00;7.2556724073688628e+00
1.0989027087072409e-01;3.8627346229469339e-01;1.2847600844557428e+01;1.8325963673748626e+00;1.3933204243115922e+00;8.3724693821250167e+00
5.3181981099887299e+00;5.6822179431934883e-01;7.0262123317400773e+00;1.3676869919738519e+00;1.0451235558563248e+00;4.7644387275556763e+00
5.6748342429298759e+00;3.3799143363437500e-01;6.1478660099713487e+00;1.2708599833253968e+00;9.8006089599137303e-01;6.3194463671880587e+00
4.9971725642767213e+00;3.5571169650749437e+00;5.8621321292163096e+00;7.8262187038440345e-01;1.8805668668073683e+00;9.2570743045276700e+00
3.2677923209032631e+00;2.6679522532792945e+00;1.3293697192909361e+01;3.5451529775341717e+00;1.8166667827017280e+00;1.2885044358573408e+01
3.2940464554331887e+00;4.3502924902671847e-01;7.3021091934429947e+00;4.1129682253342714e-01;1.8098141978628273e+00;1.1336619892060611e+01
1.0442315303943857e+00;-1.0913772361293203e-01;1.2364546439115916e+01;1.0592307966833518e+00;1.0562470059123521e+00;4.5806142668653305e+00
-8.3953838313327489e-01;3.5285445871999493e-01;9.2984012169609063e+00;1.4037427987863813e+00;7.7995362266355805e-01;2.5245631227649024e+00
1.5251624629657863e+00;3.9643751890848713e+00;1.4114804103197097e+01;1.0745683574775877e+00;1.0806730481701357e+00;8.1655488666397815e+00
3.4988803772822878e+00;1.3198815195752395e-01;1.3342852838590634e+01;3.6178369585829442e+00;1.9029879303043264e+00;1.2667356548509689e+01
3.6815697975502548e+00;5.9715297713290638e-01;1.1184621915888988e+01;2.3675937339531954e+00;2.2154592931190376e+00;1.2595139829749138e+01
2.8318441170855988e+00;1.3908316587419260e+00;1.4099960332445779e+01;1.5538342149264159e+00;1.4104754070600678e+00;7.0589415313471138e+00
1.3744171755885604e+00;3.3528842403550241e-01;1.3991111638210862e+01;3.6155943003248989e+00;1.8031783913658221e+00;1.3886377045686462e+01
-8.1927010491697194e-01;2.6159120398565205e+00;9.4306494959287370e+00;2.0612909083860447e+00;2.2522961044265188e+00;1.3916499816610331e+01
1.1185699117978032e+00;2.4719935021520043e-01;1.0139842078586847e+01;3.7836006610005244e+00;1.6244979865834224e+00;1.0633294426865477e+01
6.0256609882669574e+00;-1.1095867828342212e+00;9.6165914022254313e+00;1.2118975988100069e+00;1.3047306635947347e+00;4.6282944136793223e+00
-1.8648225116658474e+00;1.6019167960754535e+00;1.4593180824455837e+01;1.4594545432686279e+00;1.2439357265917450e+00;8.9601217441525591e+00
3.7917228115575838e+00;9.2450529434213258e-01;7.9114784472659556e+00;8.7810501541036268e-01;1.3316307614097949e+00;8.0661797430195090e+00
3.3515443029123246e+00;3.9002939627596689e-01;6.8712957257407998e+00;2.8100462892116291e+00;1.7224576357813475e+00;1.0662677158339214e+01
7.3383446858336898e-01;1.4371931153414119e-02;9.9887348987229370e+00;1.1822188569100298e+00;1.6175786893273387e+00;7.7156021859738297e+00
-9.9770960472655401e-01;4.4163536553575122e-01;1.2523078456344143e+01;1.3909569908445660e+00;1.2076462232163228e+00;7.8612220480870807e+00
2.0983499912563932e+00;3.7363162690866031e-01;1.1147495104394435e+01;2.6097144705245827e+00;1.3000832504636222e+00;7.1045273351654963e+00
-1.2430159326951598e+00;3.1599463031173569e-01;8.3497001292991726e+00;1.0044828194094002e+00;5.8562883566921986e-01;3.2974884154094459e+00
3.4456867887152112e+00;2.7585212003240339e-01;1.2964913887736396e+01;2.7892538810687260e+00;1.0899573937777602e+00;4.5960316141483668e+00
3.3006111094156241e+00;5.5599634716321988e-01;8.6424827272505826e+00;1.5356780511618919e+00;1.4692086054652618e+00;8.3166045317374895e+00
3.2035111469122639e+00;2.8127791711005951e-01;1.2083788357567292e+01;7.5147273285052840e-01;1.3533851157085210e+00;8.5027026927948253e+00
3.7715204844852379e+00;3.5913317784106330e-01;1.0487867272368799e+01;1.2174051945460129e+00;1.2637133058321766e+00;5.6004653227942258e+00
2.8387378329019608e+00;2.7993660916612567e-01;1.0594292930343563e+01;2.0030832163893404e+00;1.3744328414199440e+00;9.0101393225470741e+00
3.3538752222982566e+00;5.4840952652073993e-01;1.1445611802542153e+01;2.9736255129211360e+00;2.0751483094218011e+00;1.3749152634096514e+01
-2.0379347238517851e+00;2.4975035889393111e+00;9.2073533664007705e+00;1.5003501552345435e+00;1.0874071667768002e+00;6.5192422375677888e+00
1.2902502710007240e+00;1.5511241155733999e-01;1.1933496021577929e+01;7.2756273138855021e-01;1.7046970037211984e+00;9.7252742945162236e+00
3.7555960206643118e+00;3.4114112414517024e+00;1.0159377660230721e+01;3.5076685831439920e+00;2.4664723609245787e+00;1.8316936359451475e+01
4.1104712280566078e+00;1.2418317663408525e+00;9.8815145725589861e+00;1.3697741634230827e+00;1.0748521993761559e+00;5.8589637549823141e+00
2.6343998092375509e+00;5.0827847150347860e-01;1.1304732624404656e+01;9.5507832169952755e-01;1.3295468552316767e+00;8.1116276255725737e+00
2.1752660684581335e+00;-5.9541305536151845e-01;8.9706749475563914e+00;1.2880917872556832e+00;9.2125234156714131e-01;3.6615959096823132e+00
5.2319217286187127e+00;4.5680340552042775e+00;8.4967891397362987e+00;1.5967578209600743e+00;1.6744736355904941e+00;1.0924947898041548e+01
9.8949826555824671e-01;1.9056471471119096e+00;1.0643110889313862e+01;3.0059679502125984e+00;1.7504438323464484e+00;1.1361739821747848e+01
3.3484692218897103e+00;-7.7638963604010325e-01;1.3373481194608795e+01;2.3301331940457644e+00;2.0306725789855058e+00;1.0794783395536507e+01
-4.7161670436409237e-01;7.4047963405069428e-01;1.2113927584531934e+01;3.6959398784529807e+00;1.4675076914490677e+00;1.0777901664809859e+01
4.6465033382391079e+00;3.5703208405308795e-01;1.2240571067683168e+01;3.3821378449398090e+00;2.0877200503767313e+00;1.1300088298235243e+01
6.2980668981046000e+00;1.2811162723634917e-02;1.4643095260843840e+01;9.0807580770691554e-01;1.3222023445257494e+00;5.9022019519107189e+00
4.9386995211338123e+00;1.0962186489617283e-01;8.1291964311193361e+00;7.5677135408673923e-01;5.9827267677134854e-01;3.1104669862543761e+00
3.8120308985410891e+00;5.3810714424418360e-01;1.5824393758322246e+01;1.5763666839257349e+00;1.5419440953317425e+00;1.0944743941916782e+01
5.4583922180011690e-01;1.4416012219526272e-01;9.8774144692153829e+00;2.6720796515064693e+00;1.6981320250928773e+00;1.2378200020934994e+01
2.3409030228085208e+00;2.8857665253635517e-01;1.3565953281395910e+01;8.6707672668932856e-01;1.2679980748983743e+00;8.0694064173792004e+00
3.1245617751432198e+00;3.1686068856174721e-01;6.3999109360294373e+00;8.1823770309232791e-01;1.4442028270219303e+00;1.1208084891158553e+01
2.8506902882641022e-01;1.3615481645991712e+00;8.4512735218441168e+00;1.7415438846348894e+00;1.5256623524084927e+00;8.0662645408599971e+00
9.2938620357233459e-01;3.6771764286982700e-01;1.1692198762209806e+01;2.6281219764823480e+00;1.6574949185431305e+00;1.1332375311100060e+01
-1.7212541668675254e+00;1.3305587017573948e+00;9.6440427193240534e+00;2.4355932654953092e+00;1.8165944452287683e+00;1.2550833620127568e+01
-1.2086041365727309e+00;3.3756131248527166e+00;8.9104056185246332e+00;2.6181956013644903e+00;2.3644324871286280e+00;1.5753278222580043e+01
3.5746985564177032e+00;3.3657718795012864e-01;9.6773459230197396e+00;2.8792425900286580e+00;1.4046327532658338e+00;5.7038773453400315e+00
6.8070730729925248e+00;3.4954999283748378e-01;1.1937316914060789e+01;1.5009489466352517e+00;1.1917278254167545e+00;5.5072706344534161e+00
3.4970814450689280e+00;-2.4296811268311019e-01;8.7884273759742655e+00;1.0345456348966264e+00;7.3768412315647769e-01;3.1580902936798108e+00
1.1148097816443753e-01;-8.6793826685629363e-02;1.2257829421948603e+01;3.9147599112734444e+00;2.5271412546052128e+00;1.7252910922782480e+01
3.3681504721456608e+00;-7.6876829131782332e-01;9.9435746319830738e+00;2.8453033854279068e+00;1.2524128411400617e+00;6.9632615544531911e+00
-1.1676718131746269e-01;3.8508969052116004e+00;9.9983818379329357e+00;2.2149910879106498e+00;1.9345238590606135e+00;1.2963647446787256e+01
3.7951355624802057e+00;7.7678666455598311e-01;1.4555834329838158e+01;1.6359133635227465e+00;1.7908662392046970e+00;1.0779906574212056e+01
2.6192609201677510e+00;3.1747517499646499e-01;8.9545999628919404e+00;1.3620349041495707e+00;7.5902931064504753e-01;3.3179183844945515e+00
5.9278633964886147e+00;5.0247887972198035e-01;5.5125750098758113e+00;9.8205960166767536e-01;9.6591015798437219e-01;5.6934040638339383e+00
2.0908641536439712e+00;4.9410336788382830e-01;1.2611516371308721e+01;1.7671305485512767e+00;1.2330780734363289e+00;7.5435545082704101e+00
-3.6718893838205202e-01;3.9988744120783004e-01;5.5605565954803708e+00;1.4542527788861723e+00;1.4092922713592411e+00;6.3871009889751500e+00
2.9813198493132935e+00;9.9500576502205784e-01;8.4066486031641485e+00;3.0962479352577521e+00;1.7223791780639637e+00;1.0702453075227377e+01
-7.2535633364665209e-01;2.1765030994012030e-01;1.5988650837529482e+01;2.5808721012348035e+00;1.6794952515241752e+00;8.8261572678246569e+00
1.3805010149401975e-01;3.4841394243971457e+00;1.0949950913279579e+01;4.1500916008357214e+00;2.9268485823807109e+00;2.1808086940639143e+01
1.8984471971906316e+00;3.5909250339464410e-01;7.9504411332700125e+00;5.3885845367639551e-01;7.4280348826622011e-01;3.3249947240520710e+00
6.1501652077931954e+00;4.0095975709740317e-01;1.0957196924835229e+01;1.4757820525410410e+00;1.3829143115067526e+00;8.5548809448430667e+00
2.2247484408222791e+00;-1.8886970230615929e-01;6.7289571303217395e+00;1.0974518936581483e+00;6.8820420245201586e-01;2.5812838985102440e+00
9.4115208252529325e-01;4.0403080713810002e-01;8.7551493877119633e+00;1.1655061516609875e+00;2.2419467732867151e+00;1.1943617316281969e+01
-2.1318760230270328e+00;3.0880136566109179e-01;7.2453184368865227e+00;1.6077514448774051e+00;2.0242528173712575e+00;1.2561657146886052e+01
2.5014951724783510e+00;5.3873787441052678e-01;1.3240071447036600e+01;2.3629191219626682e+00;1.3949791890739698e+00;7.3524945435844566e+00
1.6282494275647019e-01;6.2658917540517522e-01;7.3644530919010780e+00;1.9084887464801170e+00;1.5375245881182205e+00;9.8092312216016300e+00
2.9989544646952004e-01;4.5774242128305187e-01;1.1177895433075095e+01;1.2904278134723866e+00;1.3433825290092911e+00;6.9793258605768029e+00
7.5009462378367076e-01;5.8350066985913092e+00;1.1394716441377783e+01;7.8887791108070582e+00;3.4450046159919858e+00;2.8941641761601620e+01
2.4722706923666018e+00;2.5798744399329177e-01;7.9550339296513579e+00;9.0315175182975438e-01;7.6683485191274181e-01;3.0544742240079557e+00
6.2564804644152416e-01;3.8754957922598239e+00;1.5665874612511985e+01;7.2820528841998460e+00;3.6239694837124237e+00;2.7100391244026646e+01
4.9761455079647590e+00;3.2010800063170697e-01;7.6758702986005822e+00;6.8094967836560361e-01;1.1143668642020419e+00;7.0362752495411511e+00
3.5924837554407274e+00;1.3578387468727068e-01;8.1783939014876275e+00;1.7241350506203634e+00;1.3421577526040798e+00;1.0730302755066447e+01
3.7859176664349472e+00;2.0358896076504901e-01;1.0651612334896752e+01;2.6499625373370832e+00;1.2198530516214832e+00;7.9824026288690924e+00
1.8425650689047675e+00;1.6112518671263526e-01;1.1699174889328159e+01;2.5092091626299915e+00;1.8459875201333851e+00;1.1326294004679495e+01
3.1253453853946151e+00;5.0339996664361719e-01;8.4900964587331842e+00;1.5226664298842749e+00;1.5652803603951864e+00;7.9248807954475460e+00
3.6642584056549521e-01;2.7253600366060451e+00;9.8913661214192157e+00;2.3473782521626454e+00;2.3382566137648135e+00;1.4137902618485834e+01
-2.1725461478829891e+00;-6.1270790411816800e-01;1.0095605447766852e+01;1.2156454608196592e+00;8.7660147749256201e-01;3.1703479737326754e+00
3.9304585795537270e+00;7.2279369624869050e-01;1.2592716188596018e+01;2.9743771759871391e+00;1.4567115045311767e+00;1.1134605013477643e+01
3.4480725735493234e+00;4.0412938606545001e+00;1.8532087417730882e+01;4.1037505621410553e+00;1.8990164043247444e+00;1.2036622952925795e+01
1.3831509195178077e-01;1.0748109932678056e+00;1.1799069689979682e+01;3.0721548678668666e+00;1.4993588499257919e+00;1.0123627402119457e+01
-2.5820217028980719e-01;3.0461500696510391e-01;1.0304809142994785e+01;1.2803701366873033e+00;1.5196900250228609e+00;1.1603976254138008e+01
3.1906933153151718e-01;-7.5634764473538962e-01;9.6883047282233345e+00;1.1990036181264330e+00;8.5906568312447951e-01;1.6538125659939207e+00
5.8007440443430824e-01;-2.1207150487230106e-01;9.7366571012319856e+00;4.6359071790953328e+00;2.3344105573567524e+00;1.6575480447288307e+01
3.7487561119468942e+00;2.6715233291457974e-01;1.1407175171618000e+01;1.1824378493019716e+00;9.5355245534293631e-01;5.7628826700358609e+00
-4.0929273590661830e-01;2.0722463480666140e+00;1.5102357232373736e+01;4.1160094192805463e+00;1.8298078453563473e+00;1.1466876963534226e+01
4.3196025558770410e+00;3.6506269983919337e-01;9.4846226002156779e+00;2.4126170752962581e+00;1.5122204305205826e+00;1.1499753322830909e+01
2.0995316220876212e-01;3.0770969890815625e+00;1.4054924428348077e+01;4.9514532586305595e+00;1.7869945073844944e+00;1.4370933581883905e+01
4.6139519461593368e+00;4.5995479621689150e-01;1.3050665545382993e+01;1.9588689069072323e+00;1.2541054786589041e+00;8.0211784087692433e+00
7.5256701977987355e+00;3.0730873070356424e+00;1.3693189424838542e+01;5.5118850640317971e+00;2.7725006882141261e+00;2.2978753085022610e+01
6.8715980700515422e-01;-9.0943807616271660e-02;1.0915492617569672e+01;3.3209337015239049e+00;1.8920495340434706e+00;1.3891655651263138e+01
1.2456591688797300e+00;8.1037585579843818e-01;1.0485860825406464e+01;1.2544076125817272e+00;9.4761866993460653e-01;6.0230929623129583e+00
1.5638560722634978e-01;2.6545194810196184e+00;1.0035931305323478e+01;1.8420490760586743e+00;1.2127874776796141e+00;9.4811227008147707e+00
3.5494293751203037e+00;5.0342541142496344e-01;1.0680490483277055e+01;1.0885812336702807e+00;2.0992073760036756e+00;1.2509578816526128e+01
6.3165943164595522e+00;1.5495491266804982e+00;9.2614636485313131e+00;2.8627455958945349e+00;1.2423801536124530e+00;6.7886913870331718e+00
5.4808165385626335e+00;4.2796923659638825e-01;1.0127125247468355e+01;2.4129906432043504e+00;1.3400023190768817e+00;5.3514200395403391e+00
-1.6894335764418486e-01;3.5588755233493834e+00;1.3415586670986949e+01;2.7704831232113021e+00;1.4668822475494665e+00;8.8607190151043547e+00
1.7244382995116827e+00;2.3490263120080662e-01;1.4028530818711067e+01;1.6684772313005070e+00;1.0893419002138673e+00;8.5486134997971153e+00
4.1433938489636040e+00;4.5670435962119367e+00;9.1418476865972629e+00;3.2849709565728542e+00;1.9641173272230401e+00;1.4874594330535071e+01
3.3252454825957929e+00;1.4544290101946888e+00;9.9124611161574148e+00;1.4756509924568073e+00;1.5941752038368906e+00;1.0312891018242039e+01
6.1359060606443796e+00;1.0136745836002437e-02;1.1647143861502073e+01;1.8556221215667303e+00;1.6982784091612717e+00;1.1035008389253640e+01
-1.2869271872485202e+00;2.9095737259718668e-01;8.4817103646058314e+00;8.5656854680078731e-01;1.3179450199452578e+00;3.1387114524449458e+00
2.9015966401326865e+00;2.9380980754591424e-01;7.2536839577485797e+00;1.0467942392502398e+00;1.2221427545168853e+00;6.9097396362649404e+00
3.4913073716995138e+00;2.8566370860251382e+00;9.1199950417180311e+00;6.9268840187837744e-01;1.6922210690959705e+00;1.0707838986983123e+01
2.6067159980700199e+00;2.2076990926276874e-01;1.1385558193629599e+01;2.4858535274284881e+00;1.5273796397877148e+00;4.4523023605541177e+00
2.2969620805928308e+00;5.4296602900248447e-01;8.6984776549776157e+00;1.2630338319199073e+00;1.2775839506234548e+00;7.6198363311759056e+00
-1.1904849502774277e+00;4.8375735454157931e-01;1.5131023975595621e+01;2.5925040462794660e+00;1.7593346993418326e+00;1.3686546194184393e+01
5.6567779995154703e+00;3.6325631765958633e-01;6.3984772250880253e+00;9.4405697146275613e-01;9.8918865264132494e-01;4.3769822827992275e+00
5.0913225784866496e+00;3.1824750012635411e-01;8.5292801190552421e+00;2.0056745632578652e+00;1.5100448611027015e+00;7.7778385523038089e+00
6.4987616025867423e-01;2.1594796247531463e+00;1.1274204164094163e+01;3.6777013245132597e+00;1.5898125761910478e+00;1.4042779199228370e+01
-8.4635323081658698e-01;4.7873113102928877e-01;1.0820445936720340e+01;1.0022401162292311e+00;1.0981056646025482e+00;6.0815092351523488e+00
3.1646352110965807e+00;1.8645171348851061e-01;8.7453870913304819e+00;1.0700375416125136e+00;1.4128181258373111e+00;6.8354154924860850e+00
4.0314972253218606e+00;3.4279667143373033e-01;8.0888587727152466e+00;9.9084374759460492e-01;1.1014278663530084e+00;4.6652578797412785e+00
7.9704219273269228e+00;6.0447256887764078e-01;5.6625259112095332e+00;1.4061787514160540e+00;8.5588631492558620e-01;4.3358380055523069e+00
3.6112837665135613e+00;3.7184613609671455e+00;1.4020806413570801e+01;3.9281490643925636e+00;2.0217094802429849e+00;1.4393447565732743e+01
5.7235127765355935e+00;1.7002688265142096e-01;1.0472370015295523e+01;1.0797445674158113e+00;1.1825343772670753e+00;7.3477873819530686e+00
3.5682178048696920e+00;1.0979387367642071e+00;1.1893734569532720e+01;2.3532270598090284e+00;1.2017932630296471e+00;8.1711168059243509e+00
2.8190255497268484e+00;3.2794617542405513e-01;9.7243734597279818e+00;1.5404238055791457e+00;1.0214517539492298e+00;3.1158800576341865e+00
5.9147545721520822e-01;1.4772280231561977e-01;1.0778613888779839e+01;2.0252280657194603e+00;1.6387124007997624e+00;9.9324970538166824e+00
-2.3642227542098322e+00;1.1193124733740727e+00;8.5543412209663661e+00;1.1254335652609475e+00;1.6913724478350247e+00;8.4812959271760686e+00
3.4495434872055029e+00;1.4001793167179077e-01;7.0924709484884900e+00;3.6344726561019791e+00;1.4100769102375825e+00;1.2546337530540372e+01
-2.4704699275858499e-01;5.2401797398281547e-01;9.0548024982813704e+00;1.3068114235804977e+00;1.2076630602391427e+00;7.1604909728925747e+00
-9.9829714120008850e-02;2.0239445453627471e+00;1.0332826476424989e+01;2.2271431888811670e+00;1.5911949030411860e+00;1.1457797279916885e+01
8.3338170385517252e+00;3.8894508696899249e-01;6.5789264190824488e+00;1.5320001275013193e+00;1.0849287989886167e+00;5.3659043928285453e+00
-5.6659879008666980e-02;3.9717192311241617e-01;1.1803088874044191e+01;2.0917866019061209e+00;1.3222974457537318e+00;8.0631979747691016e+00
6.3653129675981457e-01;7.9956746418104157e+00;1.4894726573979987e+01;1.0131718424716597e+01;3.7830334613393961e+00;2.6519409046877030e+01
3.4430376998343450e+00;2.1727679716073127e+00;1.0553122026489259e+01;3.9358116003694708e+00;2.0067452253832729e+00;1.2630660469223320e+01
-1.3478487693348300e+00;1.4922731953482913e+00;1.2971673424555382e+01;3.1270111126512092e+00;1.9610944143205660e+00;1.3796472448617687e+01
1.9150075866111314e+00;5.2206691697218444e-01;1.4105726121596179e+01;2.0611362389186456e+00;1.2202489555538929e+00;5.6054028713554382e+00
3.5078610551360114e+00;-2.4126883315973350e-02;1.4872169776446167e+01;3.5712700642897062e+00;2.1937012627458143e+00;1.6225063505009899e+01
4.8995929472477950e+00;-1.8892953507965141e-01;6.1588184217099373e+00;1.1982795832329414e+00;6.5189907082706600e-01;5.3509063810670030e+00
-1.8686381332157348e-01;1.6639958208986814e+00;1.4008173870519331e+01;1.4195114581624875e+00;1.5846943480952411e+00;1.0699583424983235e+01
-5.2141128799741843e-01;-9.7986087976863945e-01;7.4435334298053073e+00;7.4737625864552215e-01;7.7192616521453972e-01;2.8454112361773163e+00
2.1410988185795583e+00;7.9821886868526593e-01;6.1852454584603471e+00;4.9241559748614139e-01;1.3308802148065724e+00;7.5316574928029985e+00
1.1914488932030829e+00;3.0923987374712431e-01;1.1703140390279783e+01;1.5653217861825142e+00;1.2145790721846739e+00;6.9676763542290105e+00
7.0051360808950702e-01;1.2144376007478939e+00;1.0611393114873971e+01;7.8790060442363097e-01;1.3715181432694485e+00;6.8619214419901748e+00
3.3919811045759096e+00;3.3986527341327317e+00;9.7826617087953576e+00;2.6404921527280285e+00;2.2137810534158402e+00;1.4502910318595490e+01
1.5003806330511513e+00;6.4890142126473038e-02;1.1970154986983495e+01;2.0516811409679514e+00;1.1496079994682693e+00;8.7410918114899001e+00
3.4096519279514688e+00;2.3459942804809120e-02;1.5631166358764057e+01;1.3967702997564144e+00;2.0046721901321471e+00;1.2186646014919688e+01
-1.0423587465142972e-01;1.7251291620230785e-02;1.2833513394566786e+01;3.3387897938742097e+00;1.9669186157266401e+00;1.3376446241104567e+01
2.3463317641859005e+00;3.5749911171122373e-01;8.0763770004059321e+00;1.2490913864804050e+00;1.3333055857658249e+00;8.5645875229091804e+00
4.4954146936126920e+00;2.8858884827007658e-01;1.0915882800405031e+01;1.8131637917388277e+00;1.2405635706374440e+00;7.4138593135152853e+00
3.4468303293964575e-01;1.5928816614467869e+00;1.0433449528118000e+01;1.5631676324081258e+00;1.5113576192236731e+00;9.8828729009616971e+00
3.1923348156007623e+00;3.4098131045100568e+00;7.5276542622354246e+00;1.9474392939494960e+00;2.0035231285106025e+00;1.4520802784758818e+01
9.5614682462717215e-01;-1.3724896972028436e-01;1.2862587548018938e+01;3.4828867620101942e+00;1.6222106766627697e+00;1.2070896097016632e+01
3.3822231398961504e+00;2.5615628678217645e-01;9.1632739806519883e+00;8.0625037618511608e-01;9.4214805484900077e-01;4.3297952331424714e+00
2.7991311453467169e+00;1.1372819335817335e+00;1.2337235560415838e+01;1.5214529927670943e+00;1.6648156300600983e+00;9.6973757792850019e+00
6.1030647130395801e+00;-1.1055485639079368e-01;8.8940783704403223e+00;1.1677511614382832e+00;9.0406269948671769e-01;4.0374660116756678e+00
3.4545756448735347e+00;3.8313463540771000e+00;1.0668414482075498e+01;3.5062444304850979e+00;1.9943371907825898e+00;1.3166617621760112e+01
-3.7968297897240844e-01;2.0944060361178116e+00;1.4435872992051921e+01;2.3595957302175989e+00;1.8480866015847215e+00;1.2806022812940341e+01
6.3249301727441551e+00;8.3553845898572482e-02;9.3082318205711410e+00;6.3094378440402210e-01;6.9501660236722929e-01;3.2676440618177489e+00
4.2685069247417413e+00;1.9636626666947449e-01;1.4278349738054823e+01;2.8789657306673351e+00;1.4087501378963769e+00;5.2278941779841279e+00
1.1079455563008853e+00;-4.0513642943690434e-02;8.5299620244014545e+00;9.1728218657542193e-01;7.6452241992118675e-01;3.4844404932094797e+00
-1.9551264700420405e+00;2.7811340307396031e+00;1.1292596566677350e+01;1.0768402787739597e+00;1.6446596823434643e+00;1.1548002205480500e+01
7.2127577565030423e+00;3.5700499563986571e-01;7.0555985028149495e+00;1.5474166868581496e+00;1.2785749531198483e+00;4.1191416108965626e+00
4.6207311064904584e+00;2.7222312492400086e-01;1.1463854954239471e+01;4.0616050533676997e+00;1.5702373137035970e+00;9.4570160468068778e+00
3.0239889717300489e-01;2.2139437360596914e+00;1.1609894275704326e+01;6.7425545122058743e+00;2.2265998046544473e+00;1.6480587085248114e+01
-1.4615020813607595e+00;1.2178744886297164e+00;9.9758065708501995e+00;3.1106580170712137e+00;1.7737756495312664e+00;1.2100562993551502e+01
2.1942940147546569e-01;6.1764152480124856e-01;7.4912223220245311e+00;2.5097496093147522e+00;1.3001504973889040e+00;8.1910807021581089e+00
-1.5976320087766074e+00;1.3216262449744076e+00;1.4260720741522452e+01;1.4831780701420185e+00;1.3485443436734172e+00;6.9356391799550652e+00
4.7143420953201334e+00;2.3463491587816230e+00;8.0520546661384209e+00;2.2991544077087678e+00;1.4535974055832523e+00;8.1517377745063708e+00
-8.8008281480137285e-02;3.2171889768479995e+00;1.2374218780618596e+01;4.2038576170312538e+00;1.5953230227152848e+00;1.0540919965254036e+01
4.5179794726338960e+00;1.8199784885118583e-01;8.1929639893619299e+00;2.0163554242784261e+00;1.4062473674180664e+00;9.8449248650858880e+00
